date,center_id,city,donor_count,temp_max,precipitation,day_of_week,is_holiday,month,year,day_of_year,is_weekend,season,donor_lag_7,donor_lag_14,rolling_7day_avg,rolling_14day_avg
2022-01-07,center_phoenix,Phoenix,989,18.9,0.0,4,0,1,2022,7,0,0,428.0,387.0,844.8571428571429,859.0
2022-01-08,center_phoenix,Phoenix,722,18.4,0.0,5,0,1,2022,8,1,0,327.0,360.0,925.0,902.0
2022-01-09,center_phoenix,Phoenix,573,22.3,0.0,6,0,1,2022,9,1,0,612.0,594.0,981.4285714285714,927.8571428571429
2022-01-10,center_phoenix,Phoenix,1108,22.2,0.0,0,0,1,2022,10,0,0,1050.0,1233.0,975.8571428571429,926.3571428571429
2022-01-11,center_phoenix,Phoenix,1077,22.0,0.0,1,0,1,2022,11,0,0,1065.0,1266.0,984.1428571428571,917.4285714285714
2022-01-12,center_phoenix,Phoenix,1261,21.5,0.0,2,0,1,2022,12,0,0,1262.0,1115.0,985.8571428571429,903.9285714285714
2022-01-13,center_phoenix,Phoenix,1147,20.5,0.0,3,0,1,2022,13,0,0,1170.0,1157.0,985.7142857142857,914.3571428571429
2022-01-14,center_phoenix,Phoenix,890,21.8,0.0,4,0,1,2022,14,0,0,989.0,428.0,982.4285714285714,913.6428571428571
2022-01-15,center_phoenix,Phoenix,749,22.0,0.0,5,0,1,2022,15,1,0,722.0,327.0,968.2857142857143,946.6428571428571
2022-01-16,center_phoenix,Phoenix,582,22.9,0.0,6,0,1,2022,16,1,0,573.0,612.0,972.1428571428571,976.7857142857143
2022-01-17,center_phoenix,Phoenix,588,20.6,0.0,0,1,1,2022,17,0,0,1108.0,1050.0,973.4285714285714,974.6428571428571
2022-01-18,center_phoenix,Phoenix,1215,20.0,0.1,1,0,1,2022,18,0,0,1077.0,1065.0,899.1428571428571,941.6428571428571
2022-01-19,center_phoenix,Phoenix,1209,19.8,0.0,2,0,1,2022,19,0,0,1261.0,1262.0,918.8571428571429,952.3571428571429
2022-01-20,center_phoenix,Phoenix,1066,20.4,0.0,3,0,1,2022,20,0,0,1147.0,1170.0,911.4285714285714,948.5714285714286
2022-01-21,center_phoenix,Phoenix,1000,20.5,0.0,4,0,1,2022,21,0,0,890.0,989.0,899.8571428571429,941.1428571428571
2022-01-22,center_phoenix,Phoenix,767,19.5,0.2,5,0,1,2022,22,1,0,749.0,722.0,915.5714285714286,941.9285714285714
2022-01-23,center_phoenix,Phoenix,555,20.1,0.1,6,0,1,2022,23,1,0,582.0,573.0,918.1428571428571,945.1428571428571
2022-01-24,center_phoenix,Phoenix,1083,19.8,0.0,0,0,1,2022,24,0,0,588.0,1108.0,914.2857142857143,943.8571428571429
2022-01-25,center_phoenix,Phoenix,1207,19.0,0.0,1,0,1,2022,25,0,0,1215.0,1077.0,985.0,942.0714285714286
2022-01-26,center_phoenix,Phoenix,1201,19.1,0.0,2,0,1,2022,26,0,0,1209.0,1261.0,983.8571428571429,951.3571428571429
2022-01-27,center_phoenix,Phoenix,1094,19.5,0.0,3,0,1,2022,27,0,0,1066.0,1147.0,982.7142857142857,947.0714285714286
2022-01-28,center_phoenix,Phoenix,1034,21.4,0.0,4,0,1,2022,28,0,0,1000.0,890.0,986.7142857142857,943.2857142857143
2022-01-29,center_phoenix,Phoenix,801,22.6,0.0,5,0,1,2022,29,1,0,767.0,749.0,991.5714285714286,953.5714285714286
2022-01-30,center_phoenix,Phoenix,569,21.7,0.2,6,0,1,2022,30,1,0,555.0,582.0,996.4285714285714,957.2857142857143
2022-01-31,center_phoenix,Phoenix,1112,21.5,0.0,0,0,1,2022,31,0,0,1083.0,588.0,998.4285714285714,956.3571428571429
2022-02-01,center_phoenix,Phoenix,1144,19.4,0.0,1,0,2,2022,32,0,0,1207.0,1215.0,1002.5714285714286,993.7857142857143
2022-02-02,center_phoenix,Phoenix,1188,18.9,0.0,2,0,2,2022,33,0,0,1201.0,1209.0,993.5714285714286,988.7142857142857
2022-02-03,center_phoenix,Phoenix,1168,14.1,0.0,3,0,2,2022,34,0,0,1094.0,1066.0,991.7142857142857,987.2142857142857
2022-02-04,center_phoenix,Phoenix,1020,17.6,0.0,4,0,2,2022,35,0,0,1034.0,1000.0,1002.2857142857143,994.5
2022-02-05,center_phoenix,Phoenix,841,18.9,0.0,5,0,2,2022,36,1,0,801.0,767.0,1000.2857142857143,995.9285714285714
2022-02-06,center_phoenix,Phoenix,550,22.1,0.0,6,0,2,2022,37,1,0,569.0,555.0,1006.0,1001.2142857142857
2022-02-07,center_phoenix,Phoenix,1153,22.0,0.0,0,0,2,2022,38,0,0,1112.0,1083.0,1003.2857142857143,1000.8571428571429
2022-02-08,center_phoenix,Phoenix,1117,23.8,0.0,1,0,2,2022,39,0,0,1144.0,1207.0,1009.1428571428571,1005.8571428571429
2022-02-09,center_phoenix,Phoenix,1232,25.0,0.0,2,0,2,2022,40,0,0,1188.0,1201.0,1005.2857142857143,999.4285714285714
2022-02-10,center_phoenix,Phoenix,1183,26.5,0.0,3,0,2,2022,41,0,0,1168.0,1094.0,1011.5714285714286,1001.6428571428571
2022-02-11,center_phoenix,Phoenix,1018,26.3,0.0,4,0,2,2022,42,0,0,1020.0,1034.0,1013.7142857142857,1008.0
2022-02-12,center_phoenix,Phoenix,704,27.1,0.0,5,0,2,2022,43,1,0,841.0,801.0,1013.4285714285714,1006.8571428571429
2022-02-13,center_phoenix,Phoenix,650,27.0,0.0,6,0,2,2022,44,1,0,550.0,569.0,993.8571428571429,999.9285714285714
2022-02-14,center_phoenix,Phoenix,1048,26.9,0.0,0,0,2,2022,45,0,0,1153.0,1112.0,1008.1428571428571,1005.7142857142857
2022-02-15,center_phoenix,Phoenix,1091,26.0,0.0,1,0,2,2022,46,0,0,1117.0,1144.0,993.1428571428571,1001.1428571428571
2022-02-16,center_phoenix,Phoenix,1169,24.1,2.2,2,0,2,2022,47,0,0,1232.0,1188.0,989.4285714285714,997.3571428571429
2022-02-17,center_phoenix,Phoenix,1094,19.2,0.1,3,0,2,2022,48,0,0,1183.0,1168.0,980.4285714285714,996.0
2022-02-18,center_phoenix,Phoenix,897,20.4,0.0,4,0,2,2022,49,0,0,1018.0,1020.0,967.7142857142857,990.7142857142857
2022-02-19,center_phoenix,Phoenix,717,24.9,0.0,5,0,2,2022,50,1,0,704.0,841.0,950.4285714285714,981.9285714285714
2022-02-20,center_phoenix,Phoenix,568,24.8,0.0,6,0,2,2022,51,1,0,650.0,550.0,952.2857142857143,973.0714285714286
2022-02-21,center_phoenix,Phoenix,548,24.0,0.0,0,1,2,2022,52,0,0,1048.0,1153.0,940.5714285714286,974.3571428571429
2022-02-22,center_phoenix,Phoenix,1279,18.9,0.0,1,0,2,2022,53,0,0,1091.0,1117.0,869.1428571428571,931.1428571428571
2022-02-23,center_phoenix,Phoenix,1107,17.5,11.6,2,0,2,2022,54,0,0,1169.0,1232.0,896.0,942.7142857142857
2022-02-24,center_phoenix,Phoenix,1105,11.6,0.9,3,0,2,2022,55,0,0,1094.0,1183.0,887.1428571428571,933.7857142857143
2022-02-25,center_phoenix,Phoenix,1004,16.2,0.0,4,0,2,2022,56,0,0,897.0,1018.0,888.7142857142857,928.2142857142857
2022-02-26,center_phoenix,Phoenix,821,18.1,0.0,5,0,2,2022,57,1,0,717.0,704.0,904.0,927.2142857142857
2022-02-27,center_phoenix,Phoenix,584,20.5,0.0,6,0,2,2022,58,1,0,568.0,650.0,918.8571428571429,935.5714285714286
2022-02-28,center_phoenix,Phoenix,1198,26.6,0.0,0,0,2,2022,59,0,0,548.0,1048.0,921.1428571428571,930.8571428571429
2022-03-01,center_phoenix,Phoenix,1285,27.5,0.0,1,0,3,2022,60,0,1,1279.0,1091.0,1014.0,941.5714285714286
2022-03-02,center_phoenix,Phoenix,1184,30.0,0.0,2,0,3,2022,61,0,1,1107.0,1169.0,1014.8571428571429,955.4285714285714
2022-03-03,center_phoenix,Phoenix,1150,28.9,0.0,3,0,3,2022,62,0,1,1105.0,1094.0,1025.857142857143,956.5
2022-03-04,center_phoenix,Phoenix,1024,29.0,1.9,4,0,3,2022,63,0,1,1004.0,897.0,1032.2857142857142,960.5
2022-03-05,center_phoenix,Phoenix,748,20.2,2.8,5,0,3,2022,64,1,1,821.0,717.0,1035.142857142857,969.5714285714286
2022-03-06,center_phoenix,Phoenix,573,18.6,0.0,6,0,3,2022,65,1,1,584.0,568.0,1024.7142857142858,971.7857142857143
2022-03-07,center_phoenix,Phoenix,1039,20.1,0.0,0,0,3,2022,66,0,1,1198.0,548.0,1023.1428571428571,972.1428571428571
2022-03-08,center_phoenix,Phoenix,1067,18.1,0.0,1,0,3,2022,67,0,1,1285.0,1279.0,1000.4285714285714,1007.2142857142857
2022-03-09,center_phoenix,Phoenix,1170,21.0,0.0,2,0,3,2022,68,0,1,1184.0,1107.0,969.2857142857143,992.0714285714286
2022-03-10,center_phoenix,Phoenix,1073,21.6,0.0,3,0,3,2022,69,0,1,1150.0,1105.0,967.2857142857143,996.5714285714286
2022-03-11,center_phoenix,Phoenix,1023,20.5,0.0,4,0,3,2022,70,0,1,1024.0,1004.0,956.2857142857143,994.2857142857143
2022-03-12,center_phoenix,Phoenix,749,24.4,0.0,5,0,3,2022,71,1,1,748.0,821.0,956.1428571428571,995.6428571428571
2022-03-13,center_phoenix,Phoenix,643,25.8,0.0,6,0,3,2022,72,1,1,573.0,584.0,956.2857142857143,990.5
2022-03-14,center_phoenix,Phoenix,1193,26.5,0.0,0,0,3,2022,73,0,1,1039.0,1198.0,966.2857142857143,994.7142857142857
2022-03-15,center_phoenix,Phoenix,1188,29.6,0.0,1,0,3,2022,74,0,1,1067.0,1285.0,988.2857142857143,994.3571428571429
2022-03-16,center_phoenix,Phoenix,1259,28.8,0.0,2,0,3,2022,75,0,1,1170.0,1184.0,1005.5714285714286,987.4285714285714
2022-03-17,center_phoenix,Phoenix,1225,28.1,0.0,3,0,3,2022,76,0,1,1073.0,1150.0,1018.2857142857143,992.7857142857143
2022-03-18,center_phoenix,Phoenix,1054,27.5,0.0,4,0,3,2022,77,0,1,1023.0,1024.0,1040.0,998.1428571428571
2022-03-19,center_phoenix,Phoenix,785,28.3,0.0,5,0,3,2022,78,1,1,749.0,748.0,1044.4285714285713,1000.2857142857143
2022-03-20,center_phoenix,Phoenix,593,27.2,0.1,6,0,3,2022,79,1,1,643.0,573.0,1049.5714285714287,1002.9285714285714
2022-03-21,center_phoenix,Phoenix,1048,24.1,0.0,0,0,3,2022,80,0,1,1193.0,1039.0,1042.4285714285713,1004.3571428571429
2022-03-22,center_phoenix,Phoenix,1180,27.5,0.0,1,0,3,2022,81,0,1,1188.0,1067.0,1021.7142857142857,1005.0
2022-03-23,center_phoenix,Phoenix,1126,26.2,0.0,2,0,3,2022,82,0,1,1259.0,1170.0,1020.5714285714286,1013.0714285714286
2022-03-24,center_phoenix,Phoenix,1141,29.3,0.0,3,0,3,2022,83,0,1,1225.0,1073.0,1001.5714285714286,1009.9285714285714
2022-03-25,center_phoenix,Phoenix,874,34.1,0.0,4,0,3,2022,84,0,1,1054.0,1023.0,989.5714285714286,1014.7857142857143
2022-03-26,center_phoenix,Phoenix,693,33.6,0.0,5,0,3,2022,85,1,1,785.0,749.0,963.8571428571429,1004.1428571428571
2022-03-27,center_phoenix,Phoenix,563,34.0,0.0,6,0,3,2022,86,1,1,593.0,643.0,950.7142857142857,1000.1428571428571
2022-03-28,center_phoenix,Phoenix,1126,32.8,0.6,0,0,3,2022,87,0,1,1048.0,1193.0,946.4285714285714,994.4285714285714
2022-03-29,center_phoenix,Phoenix,960,21.6,23.7,1,0,3,2022,88,0,1,1180.0,1188.0,957.5714285714286,989.6428571428571
2022-03-30,center_phoenix,Phoenix,1232,23.8,0.0,2,0,3,2022,89,0,1,1126.0,1259.0,926.1428571428571,973.3571428571429
2022-03-31,center_phoenix,Phoenix,1051,24.9,0.0,3,0,3,2022,90,0,1,1141.0,1225.0,941.2857142857143,971.4285714285714
2022-04-01,center_phoenix,Phoenix,970,27.8,0.0,4,0,4,2022,91,0,1,874.0,1054.0,928.4285714285714,959.0
2022-04-02,center_phoenix,Phoenix,830,29.8,0.0,5,0,4,2022,92,1,1,693.0,785.0,942.1428571428571,953.0
2022-04-03,center_phoenix,Phoenix,647,28.9,0.0,6,0,4,2022,93,1,1,563.0,593.0,961.7142857142857,956.2142857142857
2022-04-04,center_phoenix,Phoenix,1205,30.4,0.0,0,0,4,2022,94,0,1,1126.0,1048.0,973.7142857142857,960.0714285714286
2022-04-05,center_phoenix,Phoenix,1121,33.0,0.0,1,0,4,2022,95,0,1,960.0,1180.0,985.0,971.2857142857143
2022-04-06,center_phoenix,Phoenix,1128,33.3,0.0,2,0,4,2022,96,0,1,1232.0,1126.0,1008.0,967.0714285714286
2022-04-07,center_phoenix,Phoenix,1153,33.8,0.0,3,0,4,2022,97,0,1,1051.0,1141.0,993.1428571428571,967.2142857142857
2022-04-08,center_phoenix,Phoenix,1019,34.9,0.0,4,0,4,2022,98,0,1,970.0,874.0,1007.7142857142857,968.0714285714286
2022-04-09,center_phoenix,Phoenix,700,34.8,0.0,5,0,4,2022,99,1,1,830.0,693.0,1014.7142857142857,978.4285714285714
2022-04-10,center_phoenix,Phoenix,651,33.4,0.0,6,0,4,2022,100,1,1,647.0,563.0,996.1428571428571,978.9285714285714
2022-04-11,center_phoenix,Phoenix,1102,30.4,0.0,0,0,4,2022,101,0,1,1205.0,1126.0,996.7142857142857,985.2142857142857
2022-04-12,center_phoenix,Phoenix,1142,27.8,0.0,1,0,4,2022,102,0,1,1121.0,960.0,982.0,983.5
2022-04-13,center_phoenix,Phoenix,1241,22.9,0.0,2,0,4,2022,103,0,1,1128.0,1232.0,985.0,996.5
2022-04-14,center_phoenix,Phoenix,1163,27.5,0.0,3,0,4,2022,104,0,1,1153.0,1051.0,1001.1428571428571,997.1428571428571
2022-04-15,center_phoenix,Phoenix,910,30.8,0.0,4,0,4,2022,105,0,1,1019.0,970.0,1002.5714285714286,1005.1428571428571
2022-04-16,center_phoenix,Phoenix,746,31.5,0.0,5,0,4,2022,106,1,1,700.0,830.0,987.0,1000.8571428571429
2022-04-17,center_phoenix,Phoenix,608,32.8,0.0,6,0,4,2022,107,1,1,651.0,647.0,993.5714285714286,994.8571428571429
2022-04-18,center_phoenix,Phoenix,861,35.1,0.0,0,0,4,2022,108,0,1,1102.0,1205.0,987.4285714285714,992.0714285714286
2022-04-19,center_phoenix,Phoenix,924,36.5,0.0,1,0,4,2022,109,0,1,1142.0,1121.0,953.0,967.5
2022-04-20,center_phoenix,Phoenix,1014,35.1,0.0,2,0,4,2022,110,0,1,1241.0,1128.0,921.8571428571429,953.4285714285714
2022-04-21,center_phoenix,Phoenix,1195,32.8,0.0,3,0,4,2022,111,0,1,1163.0,1153.0,889.4285714285714,945.2857142857143
2022-04-22,center_phoenix,Phoenix,883,32.0,0.0,4,0,4,2022,112,0,1,910.0,1019.0,894.0,948.2857142857143
2022-04-23,center_phoenix,Phoenix,804,27.6,0.0,5,0,4,2022,113,1,1,746.0,700.0,890.1428571428571,938.5714285714286
2022-04-24,center_phoenix,Phoenix,611,29.3,0.0,6,0,4,2022,114,1,1,608.0,651.0,898.4285714285714,946.0
2022-04-25,center_phoenix,Phoenix,1189,32.8,0.0,0,0,4,2022,115,0,1,861.0,1102.0,898.8571428571429,943.1428571428571
2022-04-26,center_phoenix,Phoenix,976,36.2,0.0,1,0,4,2022,116,0,1,924.0,1142.0,945.7142857142857,949.3571428571429
2022-04-27,center_phoenix,Phoenix,1220,35.0,0.0,2,0,4,2022,117,0,1,1014.0,1241.0,953.1428571428571,937.5
2022-04-28,center_phoenix,Phoenix,1105,31.9,0.0,3,0,4,2022,118,0,1,1195.0,1163.0,982.5714285714286,936.0
2022-04-29,center_phoenix,Phoenix,998,32.3,0.0,4,0,4,2022,119,0,1,883.0,910.0,969.7142857142857,931.8571428571429
2022-04-30,center_phoenix,Phoenix,695,34.7,0.0,5,0,4,2022,120,1,1,804.0,746.0,986.1428571428571,938.1428571428571
2022-05-01,center_phoenix,Phoenix,611,34.3,0.0,6,0,5,2022,121,1,1,611.0,608.0,970.5714285714286,934.5
2022-05-02,center_phoenix,Phoenix,1071,33.5,0.0,0,0,5,2022,122,0,1,1189.0,861.0,970.5714285714286,934.7142857142857
2022-05-03,center_phoenix,Phoenix,1095,32.4,0.0,1,0,5,2022,123,0,1,976.0,924.0,953.7142857142857,949.7142857142857
2022-05-04,center_phoenix,Phoenix,1210,33.2,0.0,2,0,5,2022,124,0,1,1220.0,1014.0,970.7142857142857,961.9285714285714
2022-05-05,center_phoenix,Phoenix,1141,34.5,0.0,3,0,5,2022,125,0,1,1105.0,1195.0,969.2857142857143,975.9285714285714
2022-05-06,center_phoenix,Phoenix,751,36.5,0.0,4,0,5,2022,126,0,1,998.0,883.0,974.4285714285714,972.0714285714286
2022-05-07,center_phoenix,Phoenix,609,37.3,0.0,5,0,5,2022,127,1,1,695.0,804.0,939.1428571428571,962.6428571428571
2022-05-08,center_phoenix,Phoenix,475,36.2,0.0,6,0,5,2022,128,1,1,611.0,611.0,926.8571428571429,948.7142857142857
2022-05-09,center_phoenix,Phoenix,1199,33.2,0.0,0,0,5,2022,129,0,1,1071.0,1189.0,907.4285714285714,939.0
2022-05-10,center_phoenix,Phoenix,1081,31.9,0.0,1,0,5,2022,130,0,1,1095.0,976.0,925.7142857142857,939.7142857142857
2022-05-11,center_phoenix,Phoenix,1269,31.0,0.0,2,0,5,2022,131,0,1,1210.0,1220.0,923.7142857142857,947.2142857142857
2022-05-12,center_phoenix,Phoenix,1080,30.4,0.0,3,0,5,2022,132,0,1,1141.0,1105.0,932.1428571428571,950.7142857142857
2022-05-13,center_phoenix,Phoenix,798,35.7,0.0,4,0,5,2022,133,0,1,751.0,998.0,923.4285714285714,948.9285714285714
2022-05-14,center_phoenix,Phoenix,567,39.0,0.0,5,0,5,2022,134,1,1,609.0,695.0,930.1428571428571,934.6428571428571
2022-05-15,center_phoenix,Phoenix,496,40.2,0.0,6,0,5,2022,135,1,1,475.0,611.0,924.1428571428571,925.5
2022-05-16,center_phoenix,Phoenix,955,39.5,0.0,0,0,5,2022,136,0,1,1199.0,1071.0,927.1428571428571,917.2857142857143
2022-05-17,center_phoenix,Phoenix,927,38.2,0.0,1,0,5,2022,137,0,1,1081.0,1095.0,892.2857142857143,909.0
2022-05-18,center_phoenix,Phoenix,954,37.3,0.0,2,0,5,2022,138,0,1,1269.0,1210.0,870.2857142857143,897.0
2022-05-19,center_phoenix,Phoenix,970,36.6,0.0,3,0,5,2022,139,0,1,1080.0,1141.0,825.2857142857143,878.7142857142857
2022-05-20,center_phoenix,Phoenix,803,35.8,0.0,4,0,5,2022,140,0,1,798.0,751.0,809.5714285714286,866.5
2022-05-21,center_phoenix,Phoenix,721,33.8,0.0,5,0,5,2022,141,1,1,567.0,609.0,810.2857142857143,870.2142857142857
2022-05-22,center_phoenix,Phoenix,652,34.6,0.0,6,0,5,2022,142,1,1,496.0,475.0,832.2857142857143,878.2142857142857
2022-05-23,center_phoenix,Phoenix,1015,34.4,0.0,0,0,5,2022,143,0,1,955.0,1199.0,854.5714285714286,890.8571428571429
2022-05-24,center_phoenix,Phoenix,943,36.3,0.0,1,0,5,2022,144,0,1,927.0,1081.0,863.1428571428571,877.7142857142857
2022-05-25,center_phoenix,Phoenix,896,38.7,0.0,2,0,5,2022,145,0,1,954.0,1269.0,865.4285714285714,867.8571428571429
2022-05-26,center_phoenix,Phoenix,974,39.9,0.0,3,0,5,2022,146,0,1,970.0,1080.0,857.1428571428571,841.2142857142857
2022-05-27,center_phoenix,Phoenix,717,39.5,0.0,4,0,5,2022,147,0,1,803.0,798.0,857.7142857142857,833.6428571428571
2022-05-28,center_phoenix,Phoenix,566,38.3,0.0,5,0,5,2022,148,1,1,721.0,567.0,845.4285714285714,827.8571428571429
2022-05-29,center_phoenix,Phoenix,463,36.8,0.0,6,0,5,2022,149,1,1,652.0,496.0,823.2857142857143,827.7857142857143
2022-05-30,center_phoenix,Phoenix,569,34.2,0.0,0,1,5,2022,150,0,1,1015.0,955.0,796.2857142857143,825.4285714285714
2022-05-31,center_phoenix,Phoenix,846,35.6,0.0,1,0,5,2022,151,0,1,943.0,927.0,732.5714285714286,797.8571428571429
2022-06-01,center_phoenix,Phoenix,900,37.0,0.0,2,0,6,2022,152,0,2,896.0,954.0,718.7142857142857,792.0714285714286
2022-06-02,center_phoenix,Phoenix,971,38.8,0.0,3,0,6,2022,153,0,2,974.0,970.0,719.2857142857143,788.2142857142857
2022-06-03,center_phoenix,Phoenix,713,38.7,0.0,4,0,6,2022,154,0,2,717.0,803.0,718.8571428571429,788.2857142857143
2022-06-04,center_phoenix,Phoenix,593,37.8,0.0,5,0,6,2022,155,1,2,566.0,721.0,718.2857142857143,781.8571428571429
2022-06-05,center_phoenix,Phoenix,507,38.0,0.0,6,0,6,2022,156,1,2,463.0,652.0,722.1428571428571,772.7142857142857
2022-06-06,center_phoenix,Phoenix,952,39.3,0.0,0,0,6,2022,157,0,2,569.0,1015.0,728.4285714285714,762.3571428571429
2022-06-07,center_phoenix,Phoenix,1009,40.8,0.0,1,0,6,2022,158,0,2,846.0,943.0,783.1428571428571,757.8571428571429
2022-06-08,center_phoenix,Phoenix,894,42.2,0.0,2,0,6,2022,159,0,2,900.0,896.0,806.4285714285714,762.5714285714286
2022-06-09,center_phoenix,Phoenix,889,42.3,0.0,3,0,6,2022,160,0,2,971.0,974.0,805.5714285714286,762.4285714285714
2022-06-10,center_phoenix,Phoenix,795,44.5,0.0,4,0,6,2022,161,0,2,713.0,717.0,793.8571428571429,756.3571428571429
2022-06-11,center_phoenix,Phoenix,585,44.7,0.0,5,0,6,2022,162,1,2,593.0,566.0,805.5714285714286,761.9285714285714
2022-06-12,center_phoenix,Phoenix,456,43.8,0.0,6,0,6,2022,163,1,2,507.0,463.0,804.4285714285714,763.2857142857143
2022-06-13,center_phoenix,Phoenix,811,42.5,0.0,0,0,6,2022,164,0,2,952.0,569.0,797.1428571428571,762.7857142857143
2022-06-14,center_phoenix,Phoenix,985,39.5,0.0,1,0,6,2022,165,0,2,1009.0,846.0,777.0,780.0714285714286
2022-06-15,center_phoenix,Phoenix,991,40.7,0.0,2,0,6,2022,166,0,2,894.0,900.0,773.5714285714286,790.0
2022-06-16,center_phoenix,Phoenix,960,44.0,0.0,3,0,6,2022,167,0,2,889.0,971.0,787.4285714285714,796.5
2022-06-17,center_phoenix,Phoenix,733,43.0,0.0,4,0,6,2022,168,0,2,795.0,713.0,797.5714285714286,795.7142857142857
2022-06-18,center_phoenix,Phoenix,631,42.2,1.3,5,0,6,2022,169,1,2,585.0,593.0,788.7142857142857,797.1428571428571
2022-06-19,center_phoenix,Phoenix,223,36.8,4.3,6,1,6,2022,170,1,2,456.0,507.0,795.2857142857143,799.8571428571429
2022-06-20,center_phoenix,Phoenix,457,39.0,0.0,0,1,6,2022,171,0,2,811.0,952.0,762.0,779.5714285714286
2022-06-21,center_phoenix,Phoenix,910,41.0,0.0,1,0,6,2022,172,0,2,985.0,1009.0,711.4285714285714,744.2142857142857
2022-06-22,center_phoenix,Phoenix,877,40.3,0.0,2,0,6,2022,173,0,2,991.0,894.0,700.7142857142857,737.1428571428571
2022-06-23,center_phoenix,Phoenix,814,41.4,0.0,3,0,6,2022,174,0,2,960.0,889.0,684.4285714285714,735.9285714285714
2022-06-24,center_phoenix,Phoenix,754,41.2,0.0,4,0,6,2022,175,0,2,733.0,795.0,663.5714285714286,730.5714285714286
2022-06-25,center_phoenix,Phoenix,647,41.3,0.0,5,0,6,2022,176,1,2,631.0,585.0,666.5714285714286,727.6428571428571
2022-06-26,center_phoenix,Phoenix,475,39.0,0.0,6,0,6,2022,177,1,2,223.0,456.0,668.8571428571429,732.0714285714286
2022-06-27,center_phoenix,Phoenix,849,39.5,1.3,0,0,6,2022,178,0,2,457.0,811.0,704.8571428571429,733.4285714285714
2022-06-28,center_phoenix,Phoenix,1021,40.8,0.6,1,0,6,2022,179,0,2,910.0,985.0,760.8571428571429,736.1428571428571
2022-06-29,center_phoenix,Phoenix,975,41.2,0.3,2,0,6,2022,180,0,2,877.0,991.0,776.7142857142857,738.7142857142857
2022-06-30,center_phoenix,Phoenix,976,41.2,0.9,3,0,6,2022,181,0,2,814.0,960.0,790.7142857142857,737.5714285714286
2022-07-01,center_phoenix,Phoenix,762,41.5,0.4,4,0,7,2022,182,0,2,754.0,733.0,813.8571428571429,738.7142857142857
2022-07-02,center_phoenix,Phoenix,644,40.7,0.0,5,0,7,2022,183,1,2,647.0,631.0,815.0,740.7857142857143
2022-07-03,center_phoenix,Phoenix,475,42.8,0.0,6,0,7,2022,184,1,2,475.0,223.0,814.5714285714286,741.7142857142857
2022-07-04,center_phoenix,Phoenix,440,41.0,0.0,0,1,7,2022,185,0,2,849.0,457.0,814.5714285714286,759.7142857142857
2022-07-05,center_phoenix,Phoenix,940,39.3,0.0,1,0,7,2022,186,0,2,1021.0,910.0,756.1428571428571,758.5
2022-07-06,center_phoenix,Phoenix,894,40.3,0.0,2,0,7,2022,187,0,2,975.0,877.0,744.5714285714286,760.6428571428571
2022-07-07,center_phoenix,Phoenix,856,41.0,0.0,3,0,7,2022,188,0,2,976.0,814.0,733.0,761.8571428571429
2022-07-08,center_phoenix,Phoenix,703,43.8,0.0,4,0,7,2022,189,0,2,762.0,754.0,715.8571428571429,764.8571428571429
2022-07-09,center_phoenix,Phoenix,626,43.8,0.0,5,0,7,2022,190,1,2,644.0,647.0,707.4285714285714,761.2142857142857
2022-07-10,center_phoenix,Phoenix,534,43.8,0.0,6,0,7,2022,191,1,2,475.0,475.0,704.8571428571429,759.7142857142857
2022-07-11,center_phoenix,Phoenix,915,45.5,0.0,0,0,7,2022,192,0,2,440.0,849.0,713.2857142857143,763.9285714285714
2022-07-12,center_phoenix,Phoenix,1026,44.7,0.0,1,0,7,2022,193,0,2,940.0,1021.0,781.1428571428571,768.6428571428571
2022-07-13,center_phoenix,Phoenix,954,43.0,0.1,2,0,7,2022,194,0,2,894.0,975.0,793.4285714285714,769.0
2022-07-14,center_phoenix,Phoenix,899,43.3,0.4,3,0,7,2022,195,0,2,856.0,976.0,802.0,767.5
2022-07-15,center_phoenix,Phoenix,740,43.8,0.0,4,0,7,2022,196,0,2,703.0,762.0,808.1428571428571,762.0
2022-07-16,center_phoenix,Phoenix,662,44.7,0.0,5,0,7,2022,197,1,2,626.0,644.0,813.4285714285714,760.4285714285714
2022-07-17,center_phoenix,Phoenix,468,44.8,0.0,6,0,7,2022,198,1,2,534.0,475.0,818.5714285714286,761.7142857142857
2022-07-18,center_phoenix,Phoenix,981,40.7,0.2,0,0,7,2022,199,0,2,915.0,440.0,809.1428571428571,761.2142857142857
2022-07-19,center_phoenix,Phoenix,995,43.2,0.0,1,0,7,2022,200,0,2,1026.0,940.0,818.5714285714286,799.8571428571429
2022-07-20,center_phoenix,Phoenix,892,42.3,0.0,2,0,7,2022,201,0,2,954.0,894.0,814.1428571428571,803.7857142857143
2022-07-21,center_phoenix,Phoenix,955,42.8,0.0,3,0,7,2022,202,0,2,899.0,856.0,805.2857142857143,803.6428571428571
2022-07-22,center_phoenix,Phoenix,720,44.3,0.0,4,0,7,2022,203,0,2,740.0,703.0,813.2857142857143,810.7142857142857
2022-07-23,center_phoenix,Phoenix,596,43.2,11.1,5,0,7,2022,204,1,2,662.0,626.0,810.4285714285714,811.9285714285714
2022-07-24,center_phoenix,Phoenix,499,39.3,1.9,6,0,7,2022,205,1,2,468.0,534.0,801.0,809.7857142857143
2022-07-25,center_phoenix,Phoenix,850,36.5,18.6,0,0,7,2022,206,0,2,981.0,915.0,805.4285714285714,807.2857142857143
