date,center_id,city,donor_count,temp_max,precipitation,day_of_week,is_holiday
2023-09-11,center_nyc,New York City,292,27.6,16.7,0,0
2023-09-12,center_nyc,New York City,325,29.0,0.9,1,0
2023-09-13,center_nyc,New York City,338,26.6,17.0,2,0
2023-09-14,center_nyc,New York City,339,25.0,0.1,3,0
2023-09-15,center_nyc,New York City,293,21.5,0.0,4,0
2023-09-16,center_nyc,New York City,240,24.5,0.0,5,0
2023-09-17,center_nyc,New York City,172,24.2,0.0,6,0
2023-09-18,center_nyc,New York City,314,21.5,14.3,0,0
2023-09-19,center_nyc,New York City,334,23.5,0.1,1,0
2023-09-20,center_nyc,New York City,351,23.5,0.0,2,0
2023-09-21,center_nyc,New York City,324,22.8,0.0,3,0
2023-09-22,center_nyc,New York City,309,22.4,0.0,4,0
2023-09-23,center_nyc,New York City,163,16.9,42.1,5,0
2023-09-24,center_nyc,New York City,183,19.8,15.7,6,0
2023-09-25,center_nyc,New York City,318,17.3,19.2,0,0
2023-09-26,center_nyc,New York City,338,17.0,8.6,1,0
2023-09-27,center_nyc,New York City,332,17.8,0.0,2,0
2023-09-28,center_nyc,New York City,365,18.8,0.1,3,0
2023-09-29,center_nyc,New York City,228,17.1,69.1,4,0
2023-09-30,center_nyc,New York City,226,21.7,1.8,5,0
2023-10-01,center_nyc,New York City,190,25.0,0.0,6,0
2023-10-02,center_nyc,New York City,361,25.4,0.0,0,0
2023-10-03,center_nyc,New York City,390,27.4,0.0,1,0
2023-10-04,center_nyc,New York City,357,27.8,0.0,2,0
2023-10-05,center_nyc,New York City,344,24.0,0.0,3,0
2023-10-06,center_nyc,New York City,291,22.5,1.5,4,0
2023-10-07,center_nyc,New York City,182,20.6,61.5,5,0
2023-10-08,center_nyc,New York City,171,16.9,0.0,6,0
2023-10-09,center_nyc,New York City,172,15.6,0.1,0,1
2023-10-10,center_nyc,New York City,345,18.0,0.0,1,0
2023-10-11,center_nyc,New York City,368,20.7,0.0,2,0
2023-10-12,center_nyc,New York City,333,21.0,0.0,3,0
2023-10-13,center_nyc,New York City,296,17.6,0.0,4,0
2023-10-14,center_nyc,New York City,206,12.4,13.1,5,0
2023-10-15,center_nyc,New York City,200,16.6,3.2,6,0
2023-10-16,center_nyc,New York City,370,17.7,0.2,0,0
2023-10-17,center_nyc,New York City,383,16.9,0.6,1,0
2023-10-18,center_nyc,New York City,372,17.2,0.3,2,0
2023-10-19,center_nyc,New York City,346,18.0,0.0,3,0
2023-10-20,center_nyc,New York City,201,17.3,25.0,4,0
2023-10-21,center_nyc,New York City,197,17.8,8.1,5,0
2023-10-22,center_nyc,New York City,205,14.0,0.0,6,0
2023-10-23,center_nyc,New York City,360,16.1,0.0,0,0
2023-10-24,center_nyc,New York City,378,17.8,0.0,1,0
2023-10-25,center_nyc,New York City,344,22.0,0.0,2,0
2023-10-26,center_nyc,New York City,333,26.0,0.0,3,0
2023-10-27,center_nyc,New York City,290,24.6,0.0,4,0
2023-10-28,center_nyc,New York City,242,27.0,0.0,5,0
2023-10-29,center_nyc,New York City,153,20.9,6.3,6,0
2023-10-30,center_nyc,New York City,343,19.1,2.6,0,0
2023-10-31,center_nyc,New York City,327,11.8,0.0,1,0
2023-11-01,center_nyc,New York City,324,9.8,3.7,2,0
2023-11-02,center_nyc,New York City,270,9.7,0.0,3,0
2023-11-03,center_nyc,New York City,312,13.1,0.0,4,0
2023-11-04,center_nyc,New York City,219,15.0,0.0,5,0
2023-11-05,center_nyc,New York City,188,17.0,0.0,6,0
2023-11-06,center_nyc,New York City,342,12.1,0.1,0,0
2023-11-07,center_nyc,New York City,348,20.3,5.7,1,0
2023-11-08,center_nyc,New York City,342,14.8,0.0,2,0
2023-11-09,center_nyc,New York City,353,15.3,0.4,3,0
2023-11-10,center_nyc,New York City,145,10.8,0.3,4,1
2023-11-11,center_nyc,New York City,128,12.2,0.0,5,1
2023-11-12,center_nyc,New York City,172,7.2,0.0,6,0
2023-11-13,center_nyc,New York City,317,8.9,0.0,0,0
2023-11-14,center_nyc,New York City,394,11.2,0.0,1,0
2023-11-15,center_nyc,New York City,388,10.9,0.0,2,0
2023-11-16,center_nyc,New York City,335,17.9,0.0,3,0
2023-11-17,center_nyc,New York City,269,19.5,0.0,4,0
2023-11-18,center_nyc,New York City,251,14.7,1.2,5,0
2023-11-19,center_nyc,New York City,202,12.4,0.0,6,0
2023-11-20,center_nyc,New York City,312,7.2,0.0,0,0
2023-11-21,center_nyc,New York City,312,8.1,2.1,1,0
2023-11-22,center_nyc,New York City,265,14.4,30.5,2,0
2023-11-23,center_nyc,New York City,156,11.2,0.0,3,1
2023-11-24,center_nyc,New York City,241,9.9,0.0,4,0
2023-11-25,center_nyc,New York City,194,4.2,0.0,5,0
2023-11-26,center_nyc,New York City,192,10.2,1.0,6,0
2023-11-27,center_nyc,New York City,317,12.8,8.9,0,0
2023-11-28,center_nyc,New York City,318,4.2,0.1,1,0
2023-11-29,center_nyc,New York City,316,2.6,0.0,2,0
2023-11-30,center_nyc,New York City,275,9.6,0.0,3,0
2023-12-01,center_nyc,New York City,242,7.8,1.6,4,0
2023-12-02,center_nyc,New York City,234,16.2,3.8,5,0
2023-12-03,center_nyc,New York City,176,10.1,15.6,6,0
2023-12-04,center_nyc,New York City,309,10.9,0.6,0,0
2023-12-05,center_nyc,New York City,277,6.7,0.0,1,0
2023-12-06,center_nyc,New York City,315,5.1,0.1,2,0
2023-12-07,center_nyc,New York City,292,3.5,0.0,3,0
2023-12-08,center_nyc,New York City,257,9.1,0.0,4,0
2023-12-09,center_nyc,New York City,239,13.5,0.0,5,0
2023-12-10,center_nyc,New York City,153,17.0,16.3,6,0
2023-12-11,center_nyc,New York City,277,15.4,38.7,0,0
2023-12-12,center_nyc,New York City,317,6.2,0.0,1,0
2023-12-13,center_nyc,New York City,304,7.5,0.0,2,0
2023-12-14,center_nyc,New York City,278,4.7,0.0,3,0
2023-12-15,center_nyc,New York City,288,12.5,0.0,4,0
2023-12-16,center_nyc,New York City,241,11.6,0.0,5,0
2023-12-17,center_nyc,New York City,164,12.2,10.8,6,0
2023-12-18,center_nyc,New York City,276,15.6,84.9,0,0
2023-12-19,center_nyc,New York City,304,7.4,0.0,1,0
2023-12-20,center_nyc,New York City,321,7.6,0.0,2,0
2023-12-21,center_nyc,New York City,312,4.4,0.0,3,0
2023-12-22,center_nyc,New York City,270,2.7,0.0,4,0
2023-12-23,center_nyc,New York City,205,6.0,0.0,5,0
2023-12-24,center_nyc,New York City,152,8.8,0.5,6,0
2023-12-25,center_nyc,New York City,178,11.6,0.0,0,1
2023-12-26,center_nyc,New York City,320,7.7,0.0,1,0
2023-12-27,center_nyc,New York City,286,9.1,2.9,2,0
2023-12-28,center_nyc,New York City,281,11.7,40.6,3,0
2023-12-29,center_nyc,New York City,306,13.4,2.2,4,0
2023-12-30,center_nyc,New York City,179,8.8,0.0,5,0
2023-12-31,center_nyc,New York City,151,6.5,0.1,6,0
2022-01-01,center_philly,Philadelphia,19,12.9,14.1,5,1
2022-01-02,center_philly,Philadelphia,31,17.0,16.8,6,0
2022-01-03,center_philly,Philadelphia,64,10.2,6.8,0,0
2022-01-04,center_philly,Philadelphia,59,1.3,0.0,1,0
2022-01-05,center_philly,Philadelphia,63,6.8,0.2,2,0
2022-01-06,center_philly,Philadelphia,55,4.5,0.0,3,0
2022-01-07,center_philly,Philadelphia,43,1.0,7.8,4,0
2022-01-08,center_philly,Philadelphia,32,-1.5,0.0,5,0
2022-01-09,center_philly,Philadelphia,27,6.5,6.4,6,0
2022-01-10,center_philly,Philadelphia,52,6.3,3.5,0,0
2022-01-11,center_philly,Philadelphia,52,-3.7,0.0,1,0
2022-01-12,center_philly,Philadelphia,60,5.3,0.0,2,0
2022-01-13,center_philly,Philadelphia,58,8.2,0.0,3,0
2022-01-14,center_philly,Philadelphia,44,7.9,0.0,4,0
2022-01-15,center_philly,Philadelphia,31,-0.1,0.0,5,0
2022-01-16,center_philly,Philadelphia,25,-1.5,0.7,6,0
2022-01-17,center_philly,Philadelphia,21,8.6,30.7,0,1
2022-01-18,center_philly,Philadelphia,54,3.5,0.0,1,0
2022-01-19,center_philly,Philadelphia,61,8.4,0.0,2,0
2022-01-20,center_philly,Philadelphia,45,6.1,9.3,3,0
2022-01-21,center_philly,Philadelphia,40,-2.7,0.0,4,0
2022-01-22,center_philly,Philadelphia,34,0.2,0.0,5,0
2022-01-23,center_philly,Philadelphia,31,3.8,0.0,6,0
2022-01-24,center_philly,Philadelphia,53,2.3,0.1,0,0
2022-01-25,center_philly,Philadelphia,55,7.5,0.0,1,0
2022-01-26,center_philly,Philadelphia,46,-1.1,0.0,2,0
2022-01-27,center_philly,Philadelphia,57,0.9,0.0,3,0
2022-01-28,center_philly,Philadelphia,48,1.8,1.7,4,0
2022-01-29,center_philly,Philadelphia,26,-0.4,13.8,5,0
2022-01-30,center_philly,Philadelphia,23,-3.0,0.0,6,0
2022-01-31,center_philly,Philadelphia,43,-1.2,0.0,0,0
2022-02-01,center_philly,Philadelphia,59,2.6,0.0,1,0
2022-02-02,center_philly,Philadelphia,59,6.6,0.0,2,0
2022-02-03,center_philly,Philadelphia,50,9.1,5.5,3,0
2022-02-04,center_philly,Philadelphia,39,14.3,20.5,4,0
2022-02-05,center_philly,Philadelphia,37,1.2,1.1,5,0
2022-02-06,center_philly,Philadelphia,33,2.2,0.0,6,0
2022-02-07,center_philly,Philadelphia,54,4.4,0.9,0,0
2022-02-08,center_philly,Philadelphia,60,6.4,4.6,1,0
2022-02-09,center_philly,Philadelphia,71,10.1,0.0,2,0
2022-02-10,center_philly,Philadelphia,64,12.2,0.0,3,0
2022-02-11,center_philly,Philadelphia,52,14.9,0.0,4,0
2022-02-12,center_philly,Philadelphia,41,14.1,0.0,5,0
2022-02-13,center_philly,Philadelphia,25,8.1,6.2,6,0
2022-02-14,center_philly,Philadelphia,49,-0.8,0.1,0,0
2022-02-15,center_philly,Philadelphia,64,1.3,0.0,1,0
2022-02-16,center_philly,Philadelphia,63,10.1,0.0,2,0
2022-02-17,center_philly,Philadelphia,63,17.9,0.0,3,0
2022-02-18,center_philly,Philadelphia,55,15.9,13.7,4,0
2022-02-19,center_philly,Philadelphia,41,5.3,0.7,5,0
2022-02-20,center_philly,Philadelphia,30,2.7,0.0,6,0
2022-02-21,center_philly,Philadelphia,34,13.1,0.0,0,1
2022-02-22,center_philly,Philadelphia,64,16.0,2.0,1,0
2022-02-23,center_philly,Philadelphia,63,19.9,2.4,2,0
2022-02-24,center_philly,Philadelphia,71,11.9,1.0,3,0
2022-02-25,center_philly,Philadelphia,39,10.2,21.5,4,0
2022-02-26,center_philly,Philadelphia,40,5.5,0.0,5,0
2022-02-27,center_philly,Philadelphia,29,9.3,0.0,6,0
2022-02-28,center_philly,Philadelphia,57,4.6,0.0,0,0
2022-03-01,center_philly,Philadelphia,62,10.6,0.0,1,0
2022-03-02,center_philly,Philadelphia,73,12.6,0.1,2,0
2022-03-03,center_philly,Philadelphia,55,7.8,1.0,3,0
2022-03-04,center_philly,Philadelphia,44,4.3,0.0,4,0
2022-03-05,center_philly,Philadelphia,46,10.5,0.0,5,0
2022-03-06,center_philly,Philadelphia,30,19.6,7.4,6,0
2022-03-07,center_philly,Philadelphia,60,23.8,1.6,0,0
2022-03-08,center_philly,Philadelphia,64,20.5,0.5,1,0
2022-03-09,center_philly,Philadelphia,49,5.3,15.7,2,0
2022-03-10,center_philly,Philadelphia,64,10.9,0.0,3,0
2022-03-11,center_philly,Philadelphia,53,14.3,0.0,4,0
2022-03-12,center_philly,Philadelphia,32,8.0,15.0,5,0
2022-03-13,center_philly,Philadelphia,29,3.2,0.0,6,0
2022-03-14,center_philly,Philadelphia,60,14.0,0.0,0,0
2022-03-15,center_philly,Philadelphia,64,18.4,0.0,1,0
2022-03-16,center_philly,Philadelphia,66,20.5,0.0,2,0
2022-03-17,center_philly,Philadelphia,62,15.7,3.9,3,0
2022-03-18,center_philly,Philadelphia,51,21.8,0.0,4,0
2022-03-19,center_philly,Philadelphia,47,23.3,0.0,5,0
2022-03-20,center_philly,Philadelphia,36,19.1,0.0,6,0
2022-03-21,center_philly,Philadelphia,64,17.5,0.0,0,0
2022-03-22,center_philly,Philadelphia,71,15.2,0.0,1,0
2022-03-23,center_philly,Philadelphia,71,11.6,1.8,2,0
2022-03-24,center_philly,Philadelphia,59,12.9,17.2,3,0
2022-03-25,center_philly,Philadelphia,49,15.6,7.7,4,0
2022-03-26,center_philly,Philadelphia,46,12.1,3.9,5,0
2022-03-27,center_philly,Philadelphia,28,7.2,0.0,6,0
2022-03-28,center_philly,Philadelphia,58,1.8,0.5,0,0
2022-03-29,center_philly,Philadelphia,56,5.3,0.0,1,0
2022-03-30,center_philly,Philadelphia,59,9.7,0.5,2,0
2022-03-31,center_philly,Philadelphia,64,20.2,9.7,3,0
2022-04-01,center_philly,Philadelphia,53,17.8,17.3,4,0
2022-04-02,center_philly,Philadelphia,48,11.9,0.0,5,0
2022-04-03,center_philly,Philadelphia,32,13.5,6.5,6,0
2022-04-04,center_philly,Philadelphia,68,13.1,0.1,0,0
2022-04-05,center_philly,Philadelphia,68,14.4,0.5,1,0
2022-04-06,center_philly,Philadelphia,52,14.4,39.9,2,0
2022-04-07,center_philly,Philadelphia,53,13.9,23.1,3,0
2022-04-08,center_philly,Philadelphia,40,16.6,21.7,4,0
2022-04-09,center_philly,Philadelphia,44,13.4,12.8,5,0
2022-04-10,center_philly,Philadelphia,33,10.4,0.2,6,0
2022-04-11,center_philly,Philadelphia,65,15.6,0.0,0,0
2022-04-12,center_philly,Philadelphia,62,21.4,1.3,1,0
2022-04-13,center_philly,Philadelphia,68,26.1,0.0,2,0
2022-04-14,center_philly,Philadelphia,55,27.3,5.3,3,0
2022-04-15,center_philly,Philadelphia,51,19.5,0.0,4,0
2022-04-16,center_philly,Philadelphia,48,22.7,0.2,5,0
2022-04-17,center_philly,Philadelphia,30,15.7,6.2,6,0
2022-04-18,center_philly,Philadelphia,67,10.0,1.9,0,0
2022-04-19,center_philly,Philadelphia,50,11.5,28.5,1,0
2022-04-20,center_philly,Philadelphia,75,14.3,0.0,2,0
2022-04-21,center_philly,Philadelphia,71,17.0,0.5,3,0
2022-04-22,center_philly,Philadelphia,54,19.9,0.0,4,0
2022-04-23,center_philly,Philadelphia,47,17.4,0.0,5,0
2022-04-24,center_philly,Philadelphia,35,21.0,0.0,6,0
2022-04-25,center_philly,Philadelphia,65,17.4,0.4,0,0
2022-04-26,center_philly,Philadelphia,62,20.9,6.4,1,0
2022-04-27,center_philly,Philadelphia,71,15.4,1.5,2,0
2022-04-28,center_philly,Philadelphia,64,13.1,0.0,3,0
2022-04-29,center_philly,Philadelphia,57,16.2,0.0,4,0
2022-04-30,center_philly,Philadelphia,42,19.1,0.0,5,0
2022-05-01,center_philly,Philadelphia,37,21.6,0.0,6,0
2022-05-02,center_philly,Philadelphia,68,24.3,0.0,0,0
2022-05-03,center_philly,Philadelphia,75,22.0,0.0,1,0
2022-05-04,center_philly,Philadelphia,72,22.5,2.4,2,0
2022-05-05,center_philly,Philadelphia,62,22.0,0.0,3,0
2022-05-06,center_philly,Philadelphia,54,16.2,16.5,4,0
2022-05-07,center_philly,Philadelphia,35,10.7,32.1,5,0
2022-05-08,center_philly,Philadelphia,32,12.5,9.5,6,0
2022-05-09,center_philly,Philadelphia,59,19.0,0.0,0,0
2022-05-10,center_philly,Philadelphia,75,19.9,0.0,1,0
2022-05-11,center_philly,Philadelphia,69,19.8,0.0,2,0
2022-05-12,center_philly,Philadelphia,68,22.1,0.0,3,0
2022-05-13,center_philly,Philadelphia,57,23.4,3.3,4,0
2022-05-14,center_philly,Philadelphia,37,21.8,9.7,5,0
2022-05-15,center_philly,Philadelphia,34,26.0,0.6,6,0
2022-05-16,center_philly,Philadelphia,63,24.8,8.9,0,0
2022-05-17,center_philly,Philadelphia,69,24.6,0.0,1,0
2022-05-18,center_philly,Philadelphia,68,22.4,0.0,2,0
2022-05-19,center_philly,Philadelphia,59,25.5,13.2,3,0
2022-05-20,center_philly,Philadelphia,55,29.0,10.4,4,0
2022-05-21,center_philly,Philadelphia,48,33.5,0.0,5,0
2022-05-22,center_philly,Philadelphia,38,30.4,1.1,6,0
2022-05-23,center_philly,Philadelphia,57,24.9,8.7,0,0
2022-05-24,center_philly,Philadelphia,68,21.0,0.0,1,0
2022-05-25,center_philly,Philadelphia,73,22.5,0.0,2,0
2022-05-26,center_philly,Philadelphia,63,23.8,0.0,3,0
2022-05-27,center_philly,Philadelphia,53,25.2,6.7,4,0
2022-05-28,center_philly,Philadelphia,31,24.6,23.9,5,0
2022-05-29,center_philly,Philadelphia,33,29.2,0.0,6,0
2022-05-30,center_philly,Philadelphia,32,30.9,0.0,0,1
2022-05-31,center_philly,Philadelphia,62,34.3,0.0,1,0
2022-06-01,center_philly,Philadelphia,72,30.8,0.0,2,0
2022-06-02,center_philly,Philadelphia,62,27.6,4.7,3,0
2022-06-03,center_philly,Philadelphia,54,27.4,8.4,4,0
2022-06-04,center_philly,Philadelphia,45,29.2,0.0,5,0
2022-06-05,center_philly,Philadelphia,38,25.2,0.0,6,0
2022-06-06,center_philly,Philadelphia,65,27.0,0.0,0,0
2022-06-07,center_philly,Philadelphia,74,26.1,1.6,1,0
2022-06-08,center_philly,Philadelphia,64,30.7,0.4,2,0
2022-06-09,center_philly,Philadelphia,45,28.5,23.6,3,0
2022-06-10,center_philly,Philadelphia,52,27.0,0.0,4,0
2022-06-11,center_philly,Philadelphia,44,23.5,0.0,5,0
2022-06-12,center_philly,Philadelphia,31,26.3,8.2,6,0
2022-06-13,center_philly,Philadelphia,67,30.8,2.0,0,0
2022-06-14,center_philly,Philadelphia,73,29.3,1.2,1,0
2022-06-15,center_philly,Philadelphia,62,30.2,0.0,2,0
2022-06-16,center_philly,Philadelphia,54,26.0,5.6,3,0
2022-06-17,center_philly,Philadelphia,53,33.2,0.1,4,0
2022-06-18,center_philly,Philadelphia,45,28.0,0.0,5,0
2022-06-19,center_philly,Philadelphia,18,23.9,0.0,6,1
2022-06-20,center_philly,Philadelphia,29,27.5,0.0,0,1
2022-06-21,center_philly,Philadelphia,71,28.3,0.0,1,0
2022-06-22,center_philly,Philadelphia,70,26.0,0.1,2,0
2022-06-23,center_philly,Philadelphia,60,23.0,10.6,3,0
2022-06-24,center_philly,Philadelphia,56,27.8,0.1,4,0
2022-06-25,center_philly,Philadelphia,46,30.5,0.4,5,0
2022-06-26,center_philly,Philadelphia,33,30.8,0.0,6,0
2022-06-27,center_philly,Philadelphia,56,28.5,7.1,0,0
2022-06-28,center_philly,Philadelphia,69,26.5,0.0,1,0
2022-06-29,center_philly,Philadelphia,65,30.4,0.0,2,0
2022-06-30,center_philly,Philadelphia,70,32.5,0.0,3,0
2022-07-01,center_philly,Philadelphia,51,32.5,4.4,4,0
2022-07-02,center_philly,Philadelphia,42,31.0,4.9,5,0
2022-07-03,center_philly,Philadelphia,32,32.0,12.7,6,0
2022-07-04,center_philly,Philadelphia,35,31.0,0.0,0,1
2022-07-05,center_philly,Philadelphia,59,29.9,10.3,1,0
2022-07-06,center_philly,Philadelphia,71,32.0,2.6,2,0
2022-07-07,center_philly,Philadelphia,63,27.1,1.5,3,0
2022-07-08,center_philly,Philadelphia,51,29.8,0.0,4,0
2022-07-09,center_philly,Philadelphia,42,26.4,13.7,5,0
2022-07-10,center_philly,Philadelphia,38,29.2,0.0,6,0
2022-07-11,center_philly,Philadelphia,67,28.7,0.0,0,0
2022-07-12,center_philly,Philadelphia,75,32.3,0.7,1,0
2022-07-13,center_philly,Philadelphia,70,31.5,0.0,2,0
2022-07-14,center_philly,Philadelphia,60,31.9,0.4,3,0
2022-07-15,center_philly,Philadelphia,54,29.8,0.1,4,0
2022-07-16,center_philly,Philadelphia,46,30.9,0.9,5,0
2022-07-17,center_philly,Philadelphia,32,30.0,14.2,6,0
2022-07-18,center_philly,Philadelphia,50,30.8,20.3,0,0
2022-07-19,center_philly,Philadelphia,67,33.9,1.8,1,0
2022-07-20,center_philly,Philadelphia,70,33.7,0.0,2,0
2022-07-21,center_philly,Philadelphia,72,33.6,2.1,3,0
2022-07-22,center_philly,Philadelphia,43,35.8,0.0,4,0
2022-07-23,center_philly,Philadelphia,35,35.4,0.0,5,0
2022-07-24,center_philly,Philadelphia,29,35.5,0.0,6,0
2022-07-25,center_philly,Philadelphia,55,32.5,12.5,0,0
2022-07-26,center_philly,Philadelphia,69,27.8,0.8,1,0
2022-07-27,center_philly,Philadelphia,69,30.0,0.2,2,0
2022-07-28,center_philly,Philadelphia,65,32.6,0.9,3,0
2022-07-29,center_philly,Philadelphia,51,29.9,1.5,4,0
2022-07-30,center_philly,Philadelphia,47,31.9,1.1,5,0
2022-07-31,center_philly,Philadelphia,39,31.0,0.0,6,0
2022-08-01,center_philly,Philadelphia,64,28.8,6.2,0,0
2022-08-02,center_philly,Philadelphia,75,33.9,0.0,1,0
2022-08-03,center_philly,Philadelphia,62,33.5,0.0,2,0
2022-08-04,center_philly,Philadelphia,67,34.8,0.1,3,0
2022-08-05,center_philly,Philadelphia,56,32.0,3.4,4,0
2022-08-06,center_philly,Philadelphia,37,31.4,18.0,5,0
2022-08-07,center_philly,Philadelphia,34,33.3,2.4,6,0
2022-08-08,center_philly,Philadelphia,67,34.2,1.2,0,0
2022-08-09,center_philly,Philadelphia,60,36.2,0.5,1,0
2022-08-10,center_philly,Philadelphia,65,33.2,1.3,2,0
2022-08-11,center_philly,Philadelphia,62,32.3,18.2,3,0
2022-08-12,center_philly,Philadelphia,52,29.8,0.0,4,0
2022-08-13,center_philly,Philadelphia,41,28.6,0.0,5,0
2022-08-14,center_philly,Philadelphia,34,27.6,0.0,6,0
2022-08-15,center_philly,Philadelphia,62,28.4,0.3,0,0
2022-08-16,center_philly,Philadelphia,66,29.1,0.0,1,0
2022-08-17,center_philly,Philadelphia,68,29.0,0.1,2,0
2022-08-18,center_philly,Philadelphia,72,30.3,0.2,3,0
2022-08-19,center_philly,Philadelphia,52,31.7,0.0,4,0
2022-08-20,center_philly,Philadelphia,48,33.7,0.0,5,0
2022-08-21,center_philly,Philadelphia,37,31.6,0.6,6,0
2022-08-22,center_philly,Philadelphia,53,28.0,32.1,0,0
2022-08-23,center_philly,Philadelphia,73,30.0,0.3,1,0
2022-08-24,center_philly,Philadelphia,73,31.9,0.0,2,0
2022-08-25,center_philly,Philadelphia,65,32.6,0.0,3,0
2022-08-26,center_philly,Philadelphia,54,30.5,1.8,4,0
2022-08-27,center_philly,Philadelphia,40,32.5,0.2,5,0
2022-08-28,center_philly,Philadelphia,35,30.1,1.5,6,0
2022-08-29,center_philly,Philadelphia,61,31.8,0.2,0,0
2022-08-30,center_philly,Philadelphia,58,32.5,5.3,1,0
2022-08-31,center_philly,Philadelphia,62,29.5,1.7,2,0
2022-09-01,center_philly,Philadelphia,62,31.2,0.0,3,0
2022-09-02,center_philly,Philadelphia,55,28.8,0.0,4,0
2022-09-03,center_philly,Philadelphia,44,30.0,0.0,5,0
2022-09-04,center_philly,Philadelphia,38,31.5,0.1,6,0
2022-09-05,center_philly,Philadelphia,36,30.3,0.5,0,1
2022-09-06,center_philly,Philadelphia,47,27.0,45.8,1,0
2022-09-07,center_philly,Philadelphia,55,23.2,5.9,2,0
2022-09-08,center_philly,Philadelphia,64,27.9,0.2,3,0
2022-09-09,center_philly,Philadelphia,56,29.0,0.0,4,0
2022-09-10,center_philly,Philadelphia,43,28.0,0.0,5,0
2022-09-11,center_philly,Philadelphia,25,22.6,21.3,6,0
2022-09-12,center_philly,Philadelphia,56,27.3,10.9,0,0
2022-09-13,center_philly,Philadelphia,62,27.9,8.5,1,0
2022-09-14,center_philly,Philadelphia,63,27.5,0.0,2,0
2022-09-15,center_philly,Philadelphia,69,23.8,0.0,3,0
2022-09-16,center_philly,Philadelphia,54,26.1,0.0,4,0
2022-09-17,center_philly,Philadelphia,43,28.2,0.0,5,0
2022-09-18,center_philly,Philadelphia,37,28.2,0.0,6,0
2022-09-19,center_philly,Philadelphia,72,29.5,0.1,0,0
2022-09-20,center_philly,Philadelphia,64,28.4,0.0,1,0
2022-09-21,center_philly,Philadelphia,66,27.7,0.0,2,0
2022-09-22,center_philly,Philadelphia,60,26.4,5.2,3,0
2022-09-23,center_philly,Philadelphia,60,18.8,0.0,4,0
2022-09-24,center_philly,Philadelphia,43,21.4,0.0,5,0
2022-09-25,center_philly,Philadelphia,33,25.4,0.0,6,0
2022-09-26,center_philly,Philadelphia,63,24.4,0.8,0,0
2022-09-27,center_philly,Philadelphia,63,22.4,0.0,1,0
2022-09-28,center_philly,Philadelphia,68,21.6,0.0,2,0
2022-09-29,center_philly,Philadelphia,67,20.8,0.0,3,0
2022-09-30,center_philly,Philadelphia,56,17.6,0.9,4,0
2022-10-01,center_philly,Philadelphia,33,18.2,26.0,5,0
2022-10-02,center_philly,Philadelphia,24,15.9,39.2,6,0
2022-10-03,center_philly,Philadelphia,51,11.1,35.1,0,0
2022-10-04,center_philly,Philadelphia,48,12.9,30.5,1,0
2022-10-05,center_philly,Philadelphia,71,17.6,2.4,2,0
2022-10-06,center_philly,Philadelphia,68,23.5,0.0,3,0
2022-10-07,center_philly,Philadelphia,54,24.6,0.0,4,0
2022-10-08,center_philly,Philadelphia,46,19.0,0.7,5,0
2022-10-09,center_philly,Philadelphia,38,16.8,0.0,6,0
2022-10-10,center_philly,Philadelphia,35,19.8,0.0,0,1
2022-10-11,center_philly,Philadelphia,66,22.8,0.0,1,0
2022-10-12,center_philly,Philadelphia,74,21.0,0.0,2,0
2022-10-13,center_philly,Philadelphia,64,21.0,16.0,3,0
2022-10-14,center_philly,Philadelphia,53,20.1,8.8,4,0
2022-10-15,center_philly,Philadelphia,46,21.8,0.0,5,0
2022-10-16,center_philly,Philadelphia,35,19.7,0.0,6,0
2022-10-17,center_philly,Philadelphia,71,19.2,3.5,0,0
2022-10-18,center_philly,Philadelphia,66,14.6,0.0,1,0
2022-10-19,center_philly,Philadelphia,70,12.1,0.0,2,0
2022-10-20,center_philly,Philadelphia,59,15.1,0.0,3,0
2022-10-21,center_philly,Philadelphia,51,17.8,0.0,4,0
2022-10-22,center_philly,Philadelphia,42,19.4,0.0,5,0
2022-10-23,center_philly,Philadelphia,31,16.9,7.8,6,0
2022-10-24,center_philly,Philadelphia,65,17.5,3.3,0,0
2022-10-25,center_philly,Philadelphia,74,21.8,0.3,1,0
2022-10-26,center_philly,Philadelphia,75,18.9,1.3,2,0
2022-10-27,center_philly,Philadelphia,64,17.0,0.0,3,0
2022-10-28,center_philly,Philadelphia,61,14.4,0.0,4,0
2022-10-29,center_philly,Philadelphia,41,15.4,0.0,5,0
2022-10-30,center_philly,Philadelphia,39,16.7,0.0,6,0
2022-10-31,center_philly,Philadelphia,67,18.6,0.7,0,0
2022-11-01,center_philly,Philadelphia,63,21.1,7.6,1,0
2022-11-02,center_philly,Philadelphia,75,20.6,0.0,2,0
2022-11-03,center_philly,Philadelphia,71,20.2,0.0,3,0
2022-11-04,center_philly,Philadelphia,61,22.1,0.0,4,0
2022-11-05,center_philly,Philadelphia,42,25.0,0.0,5,0
2022-11-06,center_philly,Philadelphia,39,23.9,3.6,6,0
2022-11-07,center_philly,Philadelphia,67,24.6,0.0,0,0
2022-11-08,center_philly,Philadelphia,66,17.0,0.0,1,0
2022-11-09,center_philly,Philadelphia,73,12.9,0.0,2,0
2022-11-10,center_philly,Philadelphia,71,19.5,0.0,3,0
2022-11-11,center_philly,Philadelphia,24,19.6,13.0,4,1
2022-11-12,center_philly,Philadelphia,42,20.8,4.9,5,0
2022-11-13,center_philly,Philadelphia,36,16.0,1.7,6,0
